Hour,GEN-ADJ Sum (MW)
20251002_0500,177.2
20251002_0600,177.2
20251002_0700,177.2
20251002_0800,177.2
20251002_0900,177.2
20251002_1000,177.2
20251002_1100,177.2
20251002_1200,177.2
20251002_1300,177.2
20251002_1400,177.2
20251002_1500,177.2
20251002_1600,177.2
20251002_1700,177.2
20251002_1800,177.2
20251002_1900,177.2
20251002_2000,177.2
20251002_2100,177.2
20251002_2200,177.2
20251002_2300,177.2
20251003_0000,177.2
20251003_0100,177.2
20251003_0200,177.2
20251003_0300,177.2
20251003_0400,177.2
20251003_0500,177.2
20251003_0600,177.2
20251003_0700,177.2
20251003_0800,177.2
20251003_0900,177.2
20251003_1000,177.2
20251003_1100,177.2
20251003_1200,177.2
20251003_1300,177.2
20251003_1400,177.2
20251003_1500,177.2
20251003_1600,177.2
20251003_1700,177.2
20251003_1800,177.2
20251003_1900,177.2
20251003_2000,177.2
20251003_2100,177.2
20251003_2200,177.2
20251003_2300,177.2
20251004_0000,177.2
20251004_0100,177.2
20251004_0200,177.2
20251004_0300,177.2
20251004_0400,177.2
20251004_0500,177.2
20251004_0600,177.2
20251004_0700,177.2
20251004_0800,177.2
20251004_0900,177.2
20251004_1000,177.2
20251004_1100,177.2
20251004_1200,177.2
20251004_1300,177.2
20251004_1400,177.2
20251004_1500,177.2
20251004_1600,177.2
20251004_1700,177.2
20251004_1800,177.2
20251004_1900,177.2
20251004_2000,177.2
20251004_2100,177.2
20251004_2200,177.2
20251004_2300,177.2
20251005_0000,177.2
20251005_0100,177.2
20251005_0200,177.2
20251005_0300,177.2
20251005_0400,177.2
20251005_0500,177.2
20251005_0600,177.2
20251005_0700,177.2
20251005_0800,177.2
20251005_0900,177.2
20251005_1000,177.2
20251005_1100,177.2
20251005_1200,177.2
20251005_1300,177.2
20251005_1400,177.2
20251005_1500,177.2
20251005_1600,177.2
20251005_1700,177.2
20251005_1800,177.2
20251005_1900,177.2
20251005_2000,177.2
20251005_2100,177.2
20251005_2200,177.2
20251005_2300,177.2
20251006_0000,177.2
20251006_0100,177.2
20251006_0200,177.2
20251006_0300,177.2
20251006_0400,177.2
20251006_0500,177.2
20251006_0600,177.2
20251006_0700,177.2
20251006_0800,177.2
20251006_0900,177.2
20251006_1000,177.2
20251006_1100,177.2
20251006_1200,177.2
20251006_1300,177.2
20251006_1400,177.2
20251006_1500,177.2
20251006_1600,177.2
20251006_1700,177.2
20251006_1800,177.2
20251006_1900,177.2
20251006_2000,177.2
20251006_2100,177.2
20251006_2200,177.2
20251006_2300,177.2
20251007_0000,177.2
20251007_0100,177.2
20251007_0200,177.2
20251007_0300,177.2
20251007_0400,177.2
20251007_0500,177.2
20251007_0600,177.2
20251007_0700,177.2
20251007_0800,177.2
20251007_0900,177.2
20251007_1000,177.2
20251007_1100,177.2
20251007_1200,177.2
20251007_1300,177.2
20251007_1400,177.2
20251007_1500,177.2
20251007_1600,177.2
20251007_1700,177.2
20251007_1800,177.2
20251007_1900,177.2
20251007_2000,177.2
20251007_2100,177.2
20251007_2200,177.2
20251007_2300,177.2
20251008_0000,177.2
20251008_0100,177.2
20251008_0200,177.2
20251008_0300,177.2
20251008_0400,177.2
20251008_0500,177.2
20251008_0600,177.2
20251008_0700,177.2
20251008_0800,177.2
20251008_0900,177.2
20251008_1000,177.2
20251008_1100,177.2
20251008_1200,177.2
20251008_1300,177.2
20251008_1400,177.2
20251008_1500,177.2
20251008_1600,177.2
20251008_1700,177.2
20251008_1800,177.2
20251008_1900,177.2
20251008_2000,177.2
20251008_2100,177.2
20251008_2200,177.2
20251008_2300,177.2
20251009_0000,177.2
20251009_0100,177.2
20251009_0200,177.2
20251009_0300,177.2
20251009_0400,177.2
20251009_0500,177.2
20251009_0600,177.2
20251009_0700,177.2
20251009_0800,177.2
20251009_0900,177.2
20251009_1000,177.2
20251009_1100,177.2
20251009_1200,177.2
20251009_1300,177.2
20251009_1400,177.2
20251009_1500,177.2
20251009_1600,177.2
20251009_1700,177.2
20251009_1800,177.2
20251009_1900,177.2
20251009_2000,177.2
20251009_2100,177.2
20251009_2200,177.2
20251009_2300,177.2
20251010_0000,177.2
20251010_0100,177.2
20251010_0200,177.2
20251010_0300,177.2
20251010_0400,177.2
20251010_0500,177.2
20251010_0600,177.2
20251010_0700,177.2
20251010_0800,177.2
20251010_0900,177.2
20251010_1000,0
20251010_1100,177.2
20251010_1200,177.2
20251010_1300,177.2
20251010_1400,177.2
20251010_1500,177.2
20251010_1600,177.2
20251010_1700,177.2
20251010_1800,177.2
20251010_1900,177.2
20251010_2000,177.2
20251010_2100,177.2
20251010_2200,177.2
20251010_2300,177.2
20251011_0000,177.2
20251011_0100,177.2
20251011_0200,177.2
20251011_0300,177.2
20251011_0400,177.2
20251011_0500,177.2
20251011_0600,177.2
20251011_0700,177.2
20251011_0800,177.2
20251011_0900,177.2
20251011_1000,177.2
20251011_1100,177.2
20251011_1200,177.2
20251011_1300,177.2
20251011_1400,177.2
20251011_1500,177.2
20251011_1600,177.2
20251011_1700,177.2
20251011_1800,177.2
20251011_1900,177.2
20251011_2000,177.2
20251011_2100,177.2
20251011_2200,177.2
20251011_2300,177.2
20251012_0000,177.2
20251012_0100,177.2
20251012_0200,177.2
20251012_0300,177.2
20251012_0400,177.2
20251012_0500,177.2
20251012_0600,177.2
20251012_0700,177.2
20251012_0800,177.2
20251012_0900,177.2
20251012_1000,177.2
20251012_1100,177.2
20251012_1200,177.2
20251012_1300,177.2
20251012_1400,177.2
20251012_1500,177.2
20251012_1600,177.2
20251012_1700,177.2
20251012_1800,177.2
20251012_1900,177.2
20251012_2000,177.2
20251012_2100,177.2
20251012_2200,177.2
20251012_2300,177.2
20251013_0000,177.2
20251013_0100,177.2
20251013_0200,177.2
20251013_0300,177.2
20251013_0400,177.2
20251013_0500,177.2
20251013_0600,177.2
20251013_0700,177.2
20251013_0800,177.2
20251013_0900,177.2
20251013_1000,177.2
20251013_1100,177.2
20251013_1200,177.2
20251013_1300,177.2
20251013_1400,177.2
20251013_1500,177.2
20251013_1600,177.2
20251013_1700,177.2
20251013_1800,177.2
20251013_1900,177.2
20251013_2000,177.2
20251013_2100,177.2
20251013_2200,177.2
20251013_2300,177.2
20251014_0000,177.2
20251014_0100,177.2
20251014_0200,177.2
20251014_0300,177.2
20251014_0400,177.2
20251014_0500,177.2
20251014_0600,177.2
20251014_0700,177.2
20251014_0800,177.2
20251014_0900,177.2
20251014_1000,177.2
20251014_1100,177.2
20251014_1200,177.2
20251014_1300,177.2
20251014_1400,177.2
20251014_1500,177.2
20251014_1600,177.2
20251014_1700,177.2
20251014_1800,177.2
20251014_1900,177.2
20251014_2000,177.2
20251014_2100,177.2
20251014_2200,177.2
20251014_2300,177.2
20251015_0000,177.2
20251015_0100,177.2
20251015_0200,177.2
20251015_0300,177.2
20251015_0400,177.2
20251015_0500,177.2
20251015_0600,177.2
20251015_0700,177.2
20251015_0800,177.2
20251015_0900,177.2
20251015_1000,177.2
20251015_1100,177.2
20251015_1200,177.2
20251015_1300,177.2
20251015_1400,177.2
20251015_1500,177.2
20251015_1600,177.2
20251015_1700,177.2
20251015_1800,177.2
20251015_1900,177.2
20251015_2000,177.2
20251015_2100,177.2
20251015_2200,177.2
20251015_2300,177.2
20251016_0000,177.2
20251016_0100,177.2
20251016_0200,177.2
20251016_0300,177.2
20251016_0400,177.2
20251016_0500,177.2
20251016_0600,177.2
20251016_0700,177.2
20251016_0800,177.2
20251016_0900,177.2
20251016_1000,177.2
20251016_1100,177.2
20251016_1200,177.2
20251016_1300,177.2
20251016_1400,177.2
20251016_1500,177.2
20251016_1600,177.2
20251016_1700,177.2
20251016_1800,177.2
20251016_1900,177.2
20251016_2000,177.2
20251016_2100,177.2
20251016_2200,177.2
20251016_2300,177.2
20251017_0000,177.2
20251017_0100,177.2
20251017_0200,177.2
20251017_0300,177.2
20251017_0400,177.2
20251017_0500,177.2
20251017_0600,177.2
20251017_0700,177.2
20251017_0800,177.2
20251017_0900,177.2
20251017_1000,177.2
20251017_1100,177.2
20251017_1200,177.2
20251017_1300,177.2
20251017_1400,177.2
20251017_1500,177.2
20251017_1600,177.2
20251017_1700,177.2
20251017_1800,177.2
20251017_1900,177.2
20251017_2000,177.2
20251017_2100,177.2
20251017_2200,177.2
20251017_2300,177.2
20251018_0000,177.2
20251018_0100,177.2
20251018_0200,177.2
20251018_0300,177.2
20251018_0400,177.2
20251018_0500,177.2
20251018_0600,177.2
20251018_0700,177.2
20251018_0800,177.2
20251018_0900,177.2
20251018_1000,177.2
20251018_1100,177.2
20251018_1200,177.2
20251018_1300,177.2
20251018_1400,177.2
20251018_1500,177.2
20251018_1600,177.2
20251018_1700,177.2
20251018_1800,177.2
20251018_1900,177.2
20251018_2000,177.2
20251018_2100,177.2
20251018_2200,177.2
20251018_2300,177.2
20251019_0000,177.2
20251019_0100,177.2
20251019_0200,177.2
20251019_0300,177.2
20251019_0400,177.2
20251019_0500,177.2
20251019_0600,177.2
20251019_0700,177.2
20251019_0800,177.2
20251019_0900,177.2
20251019_1000,177.2
20251019_1100,177.2
20251019_1200,177.2
20251019_1300,177.2
20251019_1400,177.2
20251019_1500,177.2
20251019_1600,177.2
20251019_1700,177.2
20251019_1800,177.2
20251019_1900,177.2
20251019_2000,177.2
20251019_2100,177.2
20251019_2200,177.2
20251019_2300,177.2
20251020_0000,177.2
20251020_0100,177.2
20251020_0200,177.2
20251020_0300,177.2
20251020_0400,177.2
20251020_0500,177.2
20251020_0600,177.2
20251020_0700,177.2
20251020_0800,177.2
20251020_0900,177.2
20251020_1000,177.2
20251020_1100,177.2
20251020_1200,177.2
20251020_1300,177.2
20251020_1400,177.2
20251020_1500,177.2
20251020_1600,0
20251020_1700,177.2
20251020_1800,186.8
20251020_1900,177.2
20251020_2000,177.2
20251020_2100,177.2
20251020_2200,177.2
20251020_2300,177.2
20251021_0000,177.2
20251021_0100,177.2
20251021_0200,177.2
20251021_0300,177.2
20251021_0400,177.2
20251021_0500,177.2
20251021_0600,177.2
20251021_0700,177.2
20251021_0800,177.2
20251021_0900,177.2
20251021_1000,177.2
20251021_1100,177.2
20251021_1200,177.2
20251021_1300,177.2
20251021_1400,177.2
20251021_1500,0
20251021_1600,0
20251021_1700,176.4
20251021_1800,178.2
20251021_1900,178
20251021_2000,0
20251021_2100,178.2
20251021_2200,178.3
20251021_2300,178.4
20251022_0000,178.3
20251022_0100,178.6
20251022_0200,178.6
20251022_0300,178.1
20251022_0400,0
20251022_0500,0
20251022_0600,0
20251022_0700,0
20251022_0800,178.3
20251022_0900,179.5
20251022_1000,179.7
20251022_1100,178
20251022_1200,179.7
20251022_1300,180.2
20251022_1400,178.1
20251022_1500,178.2
20251022_1600,178
20251022_1700,178.2
20251022_1800,178
20251022_1900,177.8
20251022_2000,179.7
20251022_2100,178.2
20251022_2200,177.8
20251022_2300,178.2
20251023_0000,179.6
20251023_0100,178.1
20251023_0200,178.1
20251023_0300,180
20251023_0400,178
20251023_0500,177.9
20251023_0600,179.8
20251023_0700,178.1
20251023_0800,178.2
20251023_0900,178
20251023_1000,178.2
20251023_1100,178.1
20251023_1200,178.6
20251023_1300,177.8
20251023_1400,177.2
20251023_1500,178.9
20251023_1600,179.4
20251023_1700,179.6
20251023_1800,179.1
20251023_1900,178.9
20251023_2000,179.3
20251023_2100,177.7
20251023_2200,179.2
20251023_2300,179.3
20251024_0000,179.4
20251024_0100,179.8
20251024_0200,179
20251024_0300,177.8
20251024_0400,179.1
20251024_0500,179.1
20251024_0600,179.6
20251024_0700,177.5
20251024_0800,179.2
20251024_0900,178.1
20251024_1000,179.1
20251024_1100,179.4
20251024_1200,179.6
20251024_1300,177.5
20251024_1400,178.4
20251024_1500,179.5
20251024_1600,178.3
20251024_1700,177.5
20251024_1800,178.3
20251024_1900,177.4
20251024_2000,179.1
20251024_2100,179
20251024_2200,179.7
20251024_2300,179.2
20251025_0000,178.3
20251025_0100,179.2
20251025_0200,179.2
20251025_0300,179.2
20251025_0400,179.5
20251025_0500,177.3
20251025_0600,179.3
20251025_0700,179.4
20251025_0800,179.4
20251025_0900,179.5
20251025_1000,177.3
20251025_1100,177.6
20251025_1200,177.3
20251025_1300,178.2
20251025_1400,179.2
20251025_1500,179.4
20251025_1600,178.9
20251025_1700,178.3
20251025_1800,179.9
20251025_1900,179.6
20251025_2000,177.3
20251025_2100,179.4
20251025_2200,177.8
20251025_2300,177.4
20251026_0000,178.9
20251026_0100,178.6
20251026_0200,179
20251026_0300,179.4
20251026_0400,179.1
20251026_0500,177.3
20251026_0600,177.2
20251026_0700,178.1
20251026_0800,179.8
20251026_0900,178.7
20251026_1000,179.3
20251026_1100,179.1
20251026_1200,179.3
20251026_1300,177.4
20251026_1400,179.3
20251026_1500,178.9
20251026_1600,179
20251026_1700,177.7
20251026_1800,179.2
20251026_1900,179.1
20251026_2000,0
20251026_2100,177.2
20251026_2200,178.2
20251026_2300,179.1
20251027_0000,179.2
20251027_0100,179
20251027_0200,178.9
20251027_0300,177.5
20251027_0400,178.9
20251027_0500,177.2
20251027_0600,179
20251027_0700,179.3
20251027_0800,177.4
20251027_0900,179.2
20251027_1000,178.9
20251027_1100,178.4
20251027_1200,178.9
20251027_1300,179.1
20251027_1400,179.4
20251027_1500,179.5
20251027_1600,179.3
20251027_1700,179.5
20251027_1800,178.9
20251027_1900,178.3
20251027_2000,179.1
20251027_2100,179
20251027_2200,179.1
20251027_2300,179.4
20251028_0000,177.4
20251028_0100,177.4
20251028_0200,177.4
20251028_0300,179.7
20251028_0400,179.1
20251028_0500,179.3
20251028_0600,179.1
20251028_0700,178.9
20251028_0800,177.4
20251028_0900,179.1
20251028_1000,179.2
20251028_1100,179.7
20251028_1200,178.3
20251028_1300,178.7
20251028_1400,178.5
20251028_1500,178.6
20251028_1600,178.3
20251028_1700,179
20251028_1800,178.7
20251028_1900,178.8
20251028_2000,178.3
20251028_2100,178.9
20251028_2200,179
20251028_2300,178.9
20251029_0000,178.3
20251029_0100,178.4
20251029_0200,178.4
20251029_0300,178.1
20251029_0400,178.3
20251029_0500,178.5
20251029_0600,178.4
20251029_0700,178.2
20251029_0800,0
20251029_0900,178.6
20251029_1000,178.4
20251029_1100,0
20251029_1200,178.6
20251029_1300,0
20251029_1400,178.3
20251029_1500,178.2
20251029_1600,178.4
20251029_1700,0
20251029_1800,0
20251029_1900,178.3
20251029_2000,0
20251029_2100,178.3
20251029_2200,178.6
20251029_2300,178.5
20251030_0000,178.3
20251030_0100,178
20251030_0200,178.2
20251030_0300,178.3
20251030_0400,178.2
20251030_0500,178.2
20251030_0600,178.5
20251030_0700,178.7
20251030_0800,178.4
20251030_0900,178.7
20251030_1000,178.5
20251030_1100,178.7
20251030_1200,178.8
20251030_1300,178.5
20251030_1400,178.7
20251030_1500,178.9
20251030_1600,178.5
20251030_1700,178.7
20251030_1800,178.4
20251030_1900,178.9
20251030_2000,178.6
20251030_2100,178.7
20251030_2200,178.4
20251030_2300,178.7
20251031_0000,178.4
20251031_0100,178.4
20251031_0200,178.5
20251031_0300,178.5
20251031_0400,0
20251031_0500,0
20251031_0600,178.4
20251031_0700,178.3
20251031_0800,0
20251031_0900,178.5
20251031_1000,178.5
20251031_1100,178.3
20251031_1200,178.3
20251031_1300,178.1
20251031_1400,178.4
20251031_1500,178.4
20251031_1600,179
20251031_1700,178.3
20251031_1800,178.1
20251031_1900,178
20251031_2000,178.1
20251031_2100,178.3
20251031_2200,179
20251031_2300,178.2
20251101_0000,179.9
20251101_0100,178.2
20251101_0200,178.3
20251101_0300,180.1
20251101_0400,178.1
20251101_0500,179.1
20251101_0600,178.1
20251101_0700,179.7
20251101_0800,178.1
20251101_0900,179.1
20251101_1000,179.1
20251101_1100,178.2
20251101_1200,178.7
20251101_1300,179.7
20251101_1400,178.2
20251101_1500,180.1
20251101_1600,178.2
20251101_1700,178.6
20251101_1800,179.8
20251101_1900,178.9
20251101_2000,178.3
20251101_2100,179.2
20251101_2200,178.4
20251101_2300,178.3
20251102_0000,178.6
20251102_0100,178.4
20251102_0200,0
20251102_0300,178.1
20251102_0400,178.9
20251102_0500,0
20251102_0600,178.3
20251102_0700,178.3
20251102_0800,0
20251102_0900,178.2
20251102_1000,179.5
20251102_1100,179.6
20251102_1200,177.7
20251102_1300,178.5
20251102_1400,178.4
20251102_1500,179
20251102_1600,178.4
20251102_1700,178.7
20251102_1800,178.8
20251102_1900,179
20251102_2000,0
20251102_2100,178.3
20251102_2200,0
20251102_2300,178.2
20251103_0000,178.6
20251103_0100,178.4
20251103_0200,178.4
20251103_0300,178.2
20251103_0400,178.2
20251103_0500,178.2
20251103_0600,178
20251103_0700,178.4
20251103_0800,178.7
20251103_0900,178.1
20251103_1000,178.4
20251103_1100,178.4
20251103_1200,178.3
20251103_1300,178
20251103_1400,179.3
20251103_1500,178.4
20251103_1600,179.1
20251103_1700,178.3
20251103_1800,0
20251103_1900,178.2
20251103_2000,178.6
20251103_2100,178.9
20251103_2200,178.8
20251103_2300,178.4
20251104_0000,0
20251104_0100,178.8
20251104_0200,178.7
20251104_0300,178.6
20251104_0400,178.4
20251104_0500,178.7
20251104_0600,178.9
20251104_0700,0
20251104_0800,0
20251104_0900,0
20251104_1000,178.7
20251104_1100,178.6
20251104_1200,178.5
20251104_1300,178.8
20251104_1400,178.7
20251104_1500,178.5
20251104_1600,0
20251104_1700,0
20251104_1800,0
20251104_1900,0
20251104_2000,0
20251104_2100,0
20251104_2200,178.3
20251104_2300,178.5
20251105_0000,178.3
20251105_0100,178.5
20251105_0200,178.8
20251105_0300,178.5
20251105_0400,178.5
20251105_0500,178.7
20251105_0600,178.4
20251105_0700,179.2
20251105_0800,0
20251105_0900,178.5
20251105_1000,178.8
20251105_1100,178.5
20251105_1200,178.4
20251105_1300,178.6
20251105_1400,178.7
20251105_1500,179.1
20251105_1600,178.4
20251105_1700,178.4
20251105_1800,178.4
20251105_1900,178.6
20251105_2000,178.6
20251105_2100,178.4
20251105_2200,178.5
20251105_2300,178.6
20251106_0000,178.7
20251106_0100,178.5
20251106_0200,0
20251106_0300,0
20251106_0400,0
20251106_0500,0
20251106_0600,0
20251106_0700,0
20251106_0800,0
20251106_0900,178.2
20251106_1000,178.9
20251106_1100,178.7
20251106_1200,178.4
20251106_1300,178.4
20251106_1400,178.5
20251106_1500,178.1
20251106_1600,178.8
20251106_1700,178.5
20251106_1800,178.5
20251106_1900,0
20251106_2000,0
20251106_2100,0
20251106_2200,0
20251106_2300,0
20251107_0000,0
20251107_0100,0
20251107_0200,0
20251107_0300,0
20251107_0400,0
20251107_0500,0
20251107_0600,0
20251107_0700,0
20251107_0800,0
20251107_0900,0
20251107_1000,0
20251107_1100,0
20251107_1200,0
20251107_1300,0
20251107_1400,0
20251107_1500,0
20251107_1600,0
20251107_1700,0
20251107_1800,0
20251107_1900,0
20251107_2000,0
20251107_2100,0
20251107_2200,0
20251107_2300,0
20251108_0000,0
20251108_0100,0
20251108_0200,0
20251108_0300,0
20251108_0400,0
20251108_0500,0
20251108_0600,0
20251108_0700,0
20251108_0800,0
20251108_0900,0
20251108_1000,0
20251108_1100,0
20251108_1200,0
20251108_1300,0
20251108_1400,0
20251108_1500,0
20251108_1600,0
20251108_1700,0
20251108_1800,0
20251108_1900,0
20251108_2000,0
20251108_2100,0
20251108_2200,0
20251108_2300,0
20251109_0000,0
20251109_0100,0
20251109_0200,178.7
20251109_0300,178.6
20251109_0400,178.8
20251109_0500,178.6
20251109_0600,178.6
20251109_0700,178.4
20251109_0800,178.7
20251109_0900,178.3
20251109_1000,178.7
20251109_1100,178.2
20251109_1200,178.8
20251109_1300,178.3
20251109_1400,178.5
20251109_1500,178.5
20251109_1600,178.2
20251109_1700,178.2
20251109_1800,178.7
20251109_1900,178.5
20251109_2000,178.2
20251109_2100,178.2
20251109_2200,179
20251109_2300,178.5
20251110_0000,178.4
20251110_0100,178.2
20251110_0200,178.7
20251110_0300,178.3
20251110_0400,178.7
20251110_0500,178.3
20251110_0600,178.9
20251110_0700,178.8
20251110_0800,178.5
20251110_0900,180
20251110_1000,180.2
20251110_1100,180
20251110_1200,179.9
20251110_1300,178.2
20251110_1400,178.9
20251110_1500,178.9
20251110_1600,179.7
20251110_1700,178.6
20251110_1800,179
20251110_1900,178.4
20251110_2000,178.3
20251110_2100,179
20251110_2200,0
20251110_2300,178.3
20251111_0000,178.2
20251111_0100,178.1
20251111_0200,178.7
20251111_0300,178.6
20251111_0400,178.6
20251111_0500,178.4
20251111_0600,178.8
20251111_0700,178.5
20251111_0800,178.4
20251111_0900,178.2
20251111_1000,178.6
20251111_1100,178.3
20251111_1200,178.5
20251111_1300,178.9
20251111_1400,178.2
20251111_1500,178.6
20251111_1600,178.9
20251111_1700,178.6
20251111_1800,178.8
20251111_1900,179
20251111_2000,178.8
20251111_2100,178.6
20251111_2200,0
20251111_2300,178.3
20251112_0000,178.6
20251112_0100,178.3
20251112_0200,178.3
20251112_0300,178.6
20251112_0400,178.7
20251112_0500,178.2
20251112_0600,178.8
20251112_0700,178.2
20251112_0800,0
20251112_0900,178.4
20251112_1000,178.5
20251112_1100,178.7
20251112_1200,178.4
20251112_1300,178.4
20251112_1400,178.5
20251112_1500,178.5
20251112_1600,178.5
20251112_1700,178.7
20251112_1800,178.8
20251112_1900,178.3
20251112_2000,178.6
20251112_2100,178.4
20251112_2200,178.2
20251112_2300,178.3
20251113_0000,178.3
20251113_0100,0
20251113_0200,178.7
20251113_0300,179
20251113_0400,178.6
20251113_0500,178.3
20251113_0600,178.7
20251113_0700,179
20251113_0800,178.4
20251113_0900,177.9
20251113_1000,178.2
20251113_1100,178.4
20251113_1200,0
20251113_1300,178.4
20251113_1400,178.4
20251113_1500,178.2
20251113_1600,178.3
20251113_1700,178.3
20251113_1800,177.9
20251113_1900,177.8
20251113_2000,179.5
20251113_2100,178.3
20251113_2200,179.6
20251113_2300,179.6
20251114_0000,179
20251114_0100,179.2
20251114_0200,178.3
20251114_0300,178.3
20251114_0400,178.5
20251114_0500,178.7
20251114_0600,178.4
20251114_0700,178.4
20251114_0800,178.3
20251114_0900,178.3
20251114_1000,178.9
20251114_1100,178.7
20251114_1200,178.5
20251114_1300,178.3
20251114_1400,178.3
20251114_1500,0
20251114_1600,0
20251114_1700,178.6
20251114_1800,0
20251114_1900,0
20251114_2000,0
20251114_2100,178.2
20251114_2200,0
20251114_2300,0
20251115_0000,0
20251115_0100,0
20251115_0200,0
20251115_0300,0
20251115_0400,0
20251115_0500,0
20251115_0600,0
20251115_0700,0
20251115_0800,0
20251115_0900,0
20251115_1000,0
20251115_1100,0
20251115_1200,0
20251115_1300,0
20251115_1400,0
20251115_1500,0
20251115_1600,0
20251115_1700,0
20251115_1800,0
20251115_1900,178.2
20251115_2000,0
20251115_2100,0
20251115_2200,0
20251115_2300,0
20251116_0000,0
20251116_0100,0
20251116_0200,0
20251116_0300,0
20251116_0400,0
20251116_0500,0
20251116_0600,0
20251116_0700,0
20251116_0800,0
20251116_0900,0
20251116_1000,0
20251116_1100,0
20251116_1200,0
20251116_1300,0
20251116_1400,0
20251116_1500,0
20251116_1600,0
20251116_1700,0
20251116_1800,0
20251116_1900,0
20251116_2000,0
20251116_2100,0
20251116_2200,178.9
20251116_2300,178.2
20251117_0000,178.5
20251117_0100,178.2
20251117_0200,178.5
20251117_0300,178.8
20251117_0400,178.6
20251117_0500,178.7
20251117_0600,178.1
20251117_0700,178.3
20251117_0800,178.1
20251117_0900,177.9
20251117_1000,178.4
20251117_1100,178.2
20251117_1200,0
20251117_1300,178.1
20251117_1400,178.1
20251117_1500,178.7
20251117_1600,178.5
20251117_1700,178.3
20251117_1800,178.7
20251117_1900,0
20251117_2000,178.5
20251117_2100,0
20251117_2200,0
20251117_2300,0
20251118_0000,0
20251118_0100,0
20251118_0200,0
20251118_0300,0
20251118_0400,0
20251118_0500,0
20251118_0600,0
20251118_0700,0
20251118_0800,0
20251118_0900,0
20251118_1000,0
20251118_1100,0
20251118_1200,0
20251118_1300,0
20251118_1400,0
20251118_1500,0
20251118_1600,0
20251118_1700,0
20251118_1800,178.6
20251118_1900,178.5
20251118_2000,178.6
20251118_2100,178.4
20251118_2200,178.5
20251118_2300,178.3
20251119_0000,178.7
20251119_0100,179
20251119_0200,178.7
20251119_0300,178.4
20251119_0400,178.3
20251119_0500,178.6
20251119_0600,178.1
20251119_0700,178.7
20251119_0800,178.3
20251119_0900,0
20251119_1000,0
20251119_1100,178.7
20251119_1200,178.7
20251119_1300,178.3
20251119_1400,178.3
20251119_1500,178.7
20251119_1600,0
20251119_1700,0
20251119_1800,0
20251119_1900,178.5
20251119_2000,0
20251119_2100,0
20251119_2200,178.9
20251119_2300,178.1
20251120_0000,0
20251120_0100,0
20251120_0200,0
20251120_0300,0
20251120_0400,0
20251120_0500,0
20251120_0600,0
20251120_0700,0
20251120_0800,0
20251120_0900,0
20251120_1000,0
20251120_1100,0
20251120_1200,0
20251120_1300,0
20251120_1400,0
20251120_1500,0
20251120_1600,0
20251120_1700,0
20251120_1800,0
20251120_1900,0
20251120_2000,0
20251120_2100,0
20251120_2200,0
20251120_2300,0
20251121_0000,178.6
20251121_0100,178.5
20251121_0200,0
20251121_0300,178.1
20251121_0400,179.2
20251121_0500,178.6
20251121_0600,178.9
20251121_0700,178
20251121_0800,177.9
20251121_0900,179
20251121_1000,178.4
20251121_1100,179.2
20251121_1200,178.6
20251121_1300,178.1
20251121_1400,179.1
20251121_1500,178.2
20251121_1600,177.9
20251121_1700,178.2
20251121_1800,178.1
20251121_1900,178.6
20251121_2000,178.6
20251121_2100,0
20251121_2200,0
20251121_2300,178.3
20251122_0000,178.5
20251122_0100,178.5
20251122_0200,0
20251122_0300,0
20251122_0400,178.4
20251122_0500,178.1
20251122_0600,178.1
20251122_0700,178.6
20251122_0800,178.6
20251122_0900,178.2
20251122_1000,178.7
20251122_1100,178.6
20251122_1200,178.2
20251122_1300,0
20251122_1400,0
20251122_1500,0
20251122_1600,178.3
20251122_1700,178.1
20251122_1800,178.6
20251122_1900,178.4
20251122_2000,178.7
20251122_2100,178.6
20251122_2200,178.6
20251122_2300,178.8
20251123_0000,178.4
20251123_0100,178.6
20251123_0200,178.1
20251123_0300,179
20251123_0400,178.4
20251123_0500,178.6
20251123_0600,178.5
20251123_0700,178.6
20251123_0800,179
20251123_0900,178.3
20251123_1000,178.3
20251123_1100,179.1
20251123_1200,178.5
20251123_1300,178.4
20251123_1400,178.5
20251123_1500,178.5
20251123_1600,178.7
20251123_1700,179.2
20251123_1800,178.5
20251123_1900,178.3
20251123_2000,178.5
20251123_2100,178.5
20251123_2200,178.5
20251123_2300,178.7
20251124_0000,178.5
20251124_0100,0
20251124_0200,178.8
20251124_0300,178.7
20251124_0400,178.6
20251124_0500,178.4
20251124_0600,178.6
20251124_0700,178.6
20251124_0800,178.6
20251124_0900,0
20251124_1000,0
20251124_1100,178.5
20251124_1200,0
20251124_1300,178.1
20251124_1400,178.3
20251124_1500,0
20251124_1600,178.4
20251124_1700,178.8
20251124_1800,178.7
20251124_1900,178.4
20251124_2000,178.7
20251124_2100,179
20251124_2200,178.9
20251124_2300,178.3
20251125_0000,0
20251125_0100,0
20251125_0200,0
20251125_0300,0
20251125_0400,0
20251125_0500,0
20251125_0600,0
20251125_0700,0
20251125_0800,0
20251125_0900,0
20251125_1000,0
20251125_1100,0
20251125_1200,0
20251125_1300,0
20251125_1400,0
20251125_1500,0
20251125_1600,0
20251125_1700,0
20251125_1800,0
20251125_1900,0
20251125_2000,0
20251125_2100,0
20251125_2200,0
20251125_2300,0
20251126_0000,0
20251126_0100,0
20251126_0200,0
20251126_0300,0
20251126_0400,0
20251126_0500,0
20251126_0600,0
20251126_0700,0
20251126_0800,0
